date,close,ret1,ret5,ret10,ret20,vs20,vs60,rsi14,volume_ratio,rebound_score,risk_score,fwd5,fwd10,fwd20
2025-05-23,2058.0,-0.8192771084337358,-7.339036470058535,0.5865102639296182,16.666666666666675,1.2795275590551158,-9.16514024672832,65.95744680851064,0.4302971165576231,54.1,0.0,1.9922254616132173,5.1992225461613195,10.981535471331384
2025-05-26,2077.0,0.923226433430524,-5.332725615314493,-6.483565961278703,12.880434782608695,1.6219389876948043,-7.989456663787175,67.59776536312849,0.7533406215891271,48.8,0.0,-3.948001925854594,1.6851227732306295,22.965816080885904
2025-05-27,2072.0,-0.2407318247472312,-5.215004574565418,-6.11690077027639,14.28571428571428,0.7390120575651471,-7.893372056840575,62.20095693779904,0.4683716849989878,54.3,0.0,-4.34362934362934,2.895752895752901,23.021235521235518
2025-05-28,2098.0,1.2548262548262468,-3.4514496088357105,-7.577092511013217,12.192513368983949,1.4408664539212968,-6.246508821974128,62.91079812206573,0.6697226122821076,48.3,0.0,-1.8112488083889433,4.432793136320301,20.5910390848427
2025-05-29,2180.0,3.908484270734025,5.060240963855422,-1.5801354401805856,15.588547189819725,4.6617696480868,-2.2253451639669075,61.01973684210527,1.1417348002316154,33.3,0.0,-2.9357798165137616,-4.220183486238527,16.055045871559635
2025-05-30,2099.0,-3.715596330275228,1.9922254616132173,-5.4930211616389,13.153638814016166,0.18614863252350844,-5.587957479346883,38.13229571984435,0.7115254137290186,68.0,0.0,3.1443544545021407,-4.240114340161982,20.20009528346831
2025-06-02,1995.0,-4.9547403525488365,-3.948001925854594,-9.070191431175934,8.837970540098205,-5.144541650817791,-9.960057469102834,32.450331125827816,0.7019026934231575,78.3,0.0,5.864661654135328,0.7017543859649145,25.463659147869677
2025-06-03,1982.0,-0.6516290726817031,-4.34362934362934,-9.332113449222323,8.602739726027387,-6.113071694180627,-10.24363735168915,24.0072202166065,0.556743351517297,74.9,5.0,7.568113017154388,5.146316851664978,19.22300706357214
2025-06-04,2060.0,3.9354187689202735,-1.8112488083889433,-5.200184077312475,7.347576862949445,-2.7430244086681377,-6.479828092370077,36.56845753899481,0.8642496350280947,62.3,0.0,6.359223300970873,-0.6796116504854344,17.087378640776695
2025-06-05,2116.0,2.7184466019417375,-2.9357798165137616,1.9759036144578301,9.467149508535954,-0.5288518039722634,-3.445128907141226,41.62679425837321,1.0144477062107868,59.7,0.0,-1.3232514177693777,-0.6143667296786393,20.41587901701323
2025-06-06,2165.0,2.3156899810964138,3.1443544545021407,5.1992225461613195,5.816226783968714,1.4907181698856187,-0.7647000404886195,47.765793528505384,2.0401835854629153,54.5,4.5,-7.159353348729791,5.496535796766744,9.930715935334877
2025-06-09,2112.0,-2.4480369515011535,5.864661654135328,1.6851227732306295,-4.907699234579022,-0.7402185407120232,-2.7959958577839172,44.668587896253605,1.2484495512425107,64.5,0.3,-4.876893939393945,20.928030303030297,16.47727272727273
2025-06-10,2132.0,0.9469696969697017,7.568113017154388,2.895752895752901,-3.3982782057091043,0.37664783427495685,-1.4316756306924194,47.07560627674751,1.1061922741275905,51.9,0.0,-2.251407129455907,19.55909943714822,19.7936210131332
2025-06-11,2191.0,2.767354596622895,6.359223300970873,4.432793136320301,-3.480176211453745,3.3466191835098247,1.728754275455402,58.76132930513596,1.004442708098551,35.8,0.0,-6.6179826563213195,15.472387037882251,23.596531264262886
2025-06-12,2088.0,-4.701049748973074,-1.3232514177693777,-4.220183486238527,-5.733634311512414,-1.215877371433971,-2.3949389968368595,52.00534759358289,1.3158293750563639,65.6,0.6,0.7183908045977017,21.168582375478916,22.461685823754785
2025-06-13,2010.0,-3.735632183908044,-7.159353348729791,-4.240114340161982,-9.500225123818096,-4.429070679694746,-5.217739843915781,45.84882280049566,0.8547672718476322,71.6,0.0,13.63184079601989,25.522388059701484,23.781094527363187
2025-06-16,2009.0,-0.04975124378109319,-4.876893939393945,0.7017543859649145,-8.432087511394714,-4.054634891828646,-4.392518916860999,46.0772104607721,1.1698230442246296,68.3,0.0,27.127924340467892,24.58934793429568,21.304131408661032
2025-06-17,2084.0,3.733200597312103,-2.251407129455907,5.146316851664978,-4.666056724611167,-0.22979701263884378,-0.07352236038743465,49.178403755868544,1.4406497748887874,52.5,1.3,22.312859884836843,13.387715930902111,17.562380038387726
2025-06-18,2046.0,-1.8234165067178454,-6.6179826563213195,-0.6796116504854344,-5.844454670961808,-1.7503421450695056,-1.165786422774695,41.70792079207921,0.593269652653667,68.7,0.0,23.655913978494624,17.888563049853378,19.843597262952105
2025-06-19,2103.0,2.7859237536656867,0.7183908045977017,-0.6143667296786393,1.3493975903614563,0.9189720949204672,2.155978529271274,50.255102040816325,0.7284086574104065,46.8,0.0,20.304327151688064,21.16024726581074,14.788397527341889
2025-06-20,2284.0,8.606752258678085,13.63184079601989,5.496535796766744,10.981535471331384,9.01367443858434,11.301522842639589,66.7828106852497,3.0614872562378537,18.2,8.0,10.464098073555173,4.203152364273199,3.021015761821366
2025-06-23,2554.0,11.821366024518397,27.127924340467892,20.928030303030297,22.965816080885904,20.528551203397825,24.566123932075534,75.5813953488372,2.2347734304273086,7.0,5.5,-1.9968676585747858,-3.680501174628037,-6.108065779169925
2025-06-24,2549.0,-0.19577133907595634,22.312859884836843,19.55909943714822,23.021235521235518,18.953729845766155,24.312154044981284,73.39712918660287,1.98187122950446,20.8,4.2,-7.296979207532361,0.1961553550411832,-0.549234994115344
2025-06-25,2530.0,-0.7453903491565272,23.655913978494624,15.472387037882251,20.5910390848427,16.888817020490208,23.419651205333558,70.53571428571428,1.695466069723616,20.6,2.6,-4.664031620553355,7.035573122529648,1.4229249011857625
2025-06-26,2530.0,0.0,20.304327151688064,21.168582375478916,16.055045871559635,15.951327940603587,23.277325255609615,69.03023983315954,0.9553547956887211,15.9,0.0,0.7114624505928813,1.067193675889322,-2.885375494071152
2025-06-27,2523.0,-0.2766798418972316,10.464098073555173,25.522388059701484,20.20009528346831,14.5178494428432,22.669259754467006,72.50821467688938,0.8413080808045367,19.5,0.0,-5.667855727308757,-1.3872374157748668,-2.734839476813322
2025-06-30,2503.0,-0.7927070947284953,-1.9968676585747858,24.58934793429568,25.463659147869677,12.31518251778061,21.51271926985565,70.31763417305586,1.288950723730664,34.7,0.5,-1.717938473831404,-2.6368357970435463,-2.9964043148222097
2025-07-01,2363.0,-5.593288054334799,-7.296979207532361,13.387715930902111,19.22300706357214,5.1343655454707315,14.440229235612234,58.65191146881288,0.8396004766216048,48.7,0.0,8.082945408379171,3.681760473973772,3.7663986457892484
2025-07-02,2412.0,2.073635209479474,-4.664031620553355,17.888563049853378,17.087378640776695,6.480663959032329,16.31663974151858,67.23404255319149,1.216981938914752,36.0,0.1,12.271973466003328,1.6583747927031434,2.736318407960203
2025-07-03,2548.0,5.63847429519071,0.7114624505928813,21.16024726581074,20.41587901701323,11.422074514605551,21.866256406986118,76.95390781563127,1.1588407734233872,18.9,0.0,0.3532182103610726,-5.259026687598112,-4.866562009419151
2025-07-04,2380.0,-6.593406593406592,-5.667855727308757,4.203152364273199,9.930715935334877,3.588605253422106,13.307254679478554,65.92274678111588,1.0255942159620128,48.1,0.0,4.537815126050426,-1.134453781512601,0.08403361344537785
2025-07-07,2460.0,3.3613445378151363,-1.717938473831404,-3.680501174628037,16.47727272727273,6.265794077625886,16.39552397700479,66.06837606837607,1.0028728521128087,32.0,0.0,-0.9349593495935005,-2.5203252032520274,-3.658536585365857
2025-07-08,2554.0,3.8211382113821246,8.082945408379171,0.1961553550411832,19.7936210131332,9.329851672695355,20.372334158124183,70.71778140293638,1.5014601391933144,23.0,1.6,-4.07204385277995,-0.7439310884886474,-8.6530931871574
2025-07-09,2708.0,6.029757243539535,12.271973466003328,7.035573122529648,23.596531264262886,14.653456962614841,26.906764767907788,72.86470143613,1.835230232521429,9.8,3.4,-9.453471196454943,-5.2437223042836045,-15.066469719350073
2025-07-10,2557.0,-5.576070901033969,0.3532182103610726,1.067193675889322,22.461685823754785,7.196008971429779,19.26120551608339,60.556844547563806,1.2702126784318566,45.6,0.4,-5.592491200625737,-3.910833007430581,-7.5479077043410285
2025-07-11,2488.0,-2.698474775127102,4.537815126050426,-1.3872374157748668,23.781094527363187,3.268652070146305,15.55431703125727,46.97802197802198,1.095203211781905,55.4,0.0,-5.4260450160771745,-1.3665594855305496,5.225080385852099
2025-07-14,2437.0,-2.0498392282958244,-0.9349593495935005,-2.6368357970435463,21.304131408661032,0.2612469915454607,12.63027352626267,45.07908611599297,0.5077132998277891,62.7,0.0,-1.600328272466145,-0.36930652441526934,5.785802215839153
2025-07-15,2450.0,0.5334427574887224,-4.07204385277995,3.681760473973772,17.562380038387726,0.04287551807917733,12.696356151151122,46.46643109540636,0.8101277368392026,57.2,0.0,3.469387755102038,0.08163265306122547,4.285714285714293
2025-07-16,2452.0,0.08163265306122547,-9.453471196454943,1.6583747927031434,19.843597262952105,-0.6985926900880846,12.211976294533544,46.56084656084656,0.666236022051364,59.2,0.0,4.649265905383371,1.0603588907014627,4.404567699836859
2025-07-17,2414.0,-1.5497553017944532,-5.592491200625737,-5.259026687598112,14.788397527341889,-2.8493238892466244,9.961357131469262,45.321888412017174,0.8669152834378312,67.0,0.0,1.7812758906379456,0.41425020712511085,1.1599005799502793
2025-07-18,2353.0,-2.526926263463136,-5.4260450160771745,-1.134453781512601,3.021015761821366,-5.435547071234803,6.705565801009761,43.78109452736318,0.7541347168653249,68.7,0.0,4.292392690182756,1.232469188270291,5.099872503187419
2025-07-22,2398.0,1.9124521886952905,-1.600328272466145,-2.5203252032520274,-6.108065779169925,-3.32399363018806,8.28955488988905,51.57515751575158,0.5530715799691313,55.0,0.0,1.2510425354462118,-1.1676396997497895,-1.6680567139282787
2025-07-23,2535.0,5.713094245204342,3.469387755102038,-0.7439310884886474,-0.549234994115344,2.2280471821756187,13.857532113662895,55.129274395329446,1.6065601847012063,38.3,2.2,-3.2741617357001984,-7.9684418145956615,-9.072978303747536
2025-07-24,2566.0,1.2228796844181433,4.649265905383371,-5.2437223042836045,1.4229249011857625,3.403114988615985,14.652527479074195,50.822669104204756,1.211047449674376,46.3,0.1,-3.4294621979734985,-10.36632891660172,-6.3522992985190925
2025-07-25,2457.0,-4.2478565861262645,1.7812758906379456,-3.910833007430581,-2.885375494071152,-0.8434561523871009,9.317415001297679,53.71980676328503,0.7725587041051677,57.2,0.0,-1.3431013431013383,-3.7851037851037828,-2.645502645502651
2025-07-28,2454.0,-0.12210012210012167,4.292392690182756,-1.3665594855305496,-2.734839476813322,-0.8264462809917328,8.701108863525619,49.68684759916493,0.43857288859142957,53.7,0.0,-2.933985330073352,6.682966585167072,-0.8557457212713948
2025-07-29,2428.0,-1.0594947025264867,1.2510425354462118,-0.36930652441526934,-2.9964043148222097,-1.7282551503622345,7.079067100823977,42.92134831460674,0.4154607915533934,63.2,0.0,-2.388797364085671,6.177924217462927,-0.5354200988467839
2025-07-30,2452.0,0.9884678747940745,-3.2741617357001984,0.08163265306122547,3.7663986457892484,-0.9352968506959214,7.641429365799413,33.15789473684211,0.3277020503497557,61.4,0.0,-4.853181076672108,4.200652528548132,0.7748776508972322
2025-07-31,2478.0,1.0603588907014627,-3.4294621979734985,1.0603588907014627,2.736318407960203,-0.018156509108513408,8.339709257842397,43.77952755905511,0.3996729553183902,57.7,0.0,-7.183212267958028,3.3091202582727908,4.761904761904767
2025-08-01,2424.0,-2.1791767554479424,-1.3431013431013383,0.41425020712511085,-4.866562009419151,-1.9516634644554554,5.600975850601908,44.83870967741935,0.6213260476195345,66.2,0.0,-2.4752475247524774,0.7425742574257432,10.396039603960405
2025-08-04,2382.0,-1.7326732673267342,-2.933985330073352,1.232469188270291,0.08403361344537785,-3.65441786154872,3.5187089858179643,45.49918166939444,0.4541892797739062,67.1,0.0,9.907640638119219,3.820319059613775,9.823677581863976
2025-08-05,2370.0,-0.5037783375314908,-2.388797364085671,-1.1676396997497895,-3.658536585365857,-3.9649897684219004,2.8861668029317444,43.44262295081967,0.36180147324773737,65.6,0.0,8.776371308016873,-0.5063291139240533,10.675105485232073
2025-08-06,2333.0,-1.561181434599157,-4.853181076672108,-7.9684418145956615,-8.6530931871574,-5.039075219798117,1.1876793627156879,40.775193798449614,0.626315511858303,69.5,0.0,9.515645092156033,-1.2001714530647245,12.558936990998703
2025-08-07,2300.0,-1.4144877839691428,-7.183212267958028,-10.36632891660172,-15.066469719350073,-5.598423904120842,-0.2652366532482464,41.09375,0.5936158683191398,69.2,0.0,11.304347826086957,4.47826086956522,33.26086956521739
2025-08-08,2364.0,2.7826086956521667,-2.4752475247524774,-3.7851037851037828,-7.5479077043410285,-2.5857628515504327,2.399722775708235,50.85536547433903,0.8497859615225094,53.4,0.0,3.2994923857867953,1.1844331641285955,33.24873096446701
2025-08-12,2618.0,10.744500846023698,9.907640638119219,6.682966585167072,5.225080385852099,7.592725778280074,13.077969664466238,62.91079812206573,3.418738939617823,23.5,8.0,-5.538579067990835,-7.066462948815888,21.275783040488918
2025-08-13,2578.0,-1.5278838808250539,8.776371308016873,6.177924217462927,5.785802215839153,5.6427488423554495,11.043310336906021,52.8476821192053,1.522441552230449,47.2,1.7,-8.53374709076804,-6.322730799069043,35.18231186966641
2025-08-14,2555.0,-0.8921644685802921,9.515645092156033,4.200652528548132,4.285714285714293,4.475475864324996,9.761860438474645,49.26372155287818,0.9158644141715067,45.5,0.0,-9.784735812133071,-3.28767123287671,56.75146771037183
2025-08-15,2560.0,0.1956947162426559,11.304347826086957,3.3091202582727908,4.404567699836859,4.449295171260137,9.672766738306215,58.00933125972006,1.4935044959518906,40.0,1.6,-6.132812499999996,1.4062500000000089,73.4375
2025-08-18,2442.0,-4.609375000000004,3.2994923857867953,0.7425742574257432,1.1599005799502793,-0.42204416172242354,4.344110525566158,49.20844327176781,1.0485889738878038,59.8,0.0,-2.047502047502048,9.58230958230959,92.66994266994266
2025-08-19,2473.0,1.2694512694512605,-5.538579067990835,3.820319059613775,5.099872503187419,0.5959281631988889,5.357333049313029,52.94888597640891,0.6461544351062765,50.8,0.0,-1.6174686615446854,5.7824504650222375,79.53902143145977
2025-08-20,2358.0,-4.650222401940962,-8.53374709076804,-0.5063291139240533,-1.6680567139282787,-4.003908237832555,0.25794381926924626,44.49648711943794,0.7971734165015087,68.3,0.0,2.4173027989821794,11.23833757421544,91.68787107718406
2025-08-21,2305.0,-2.247667514843088,-9.784735812133071,-1.2001714530647245,-9.072978303747536,-5.720187332556181,-2.157072211335065,40.18161180476731,0.6654637601272173,72.5,0.0,7.201735357917571,13.926247288503246,96.52928416485899
2025-08-22,2403.0,4.251626898047722,-6.132812499999996,4.47826086956522,-6.3522992985190925,-1.3830180161694017,1.7832182642212757,48.86486486486487,1.281845569188544,52.2,0.4,8.031627132750717,27.54889721181857,100.58260507698708
2025-08-25,2392.0,-0.4577611319184327,-2.047502047502048,1.1844331641285955,-2.645502645502651,-1.703342990404566,1.1658889374480008,50.55928411633109,0.6748372927035473,59.4,0.0,11.872909698996658,31.688963210702337,106.93979933110369
2025-08-26,2433.0,1.7140468227424766,-1.6174686615446854,-7.066462948815888,-0.8557457212713948,0.024666995559941007,2.658227848101258,53.412784398699884,0.45138008453301137,50.1,0.0,7.521578298397036,30.497328401150845,100.98643649815044
2025-08-27,2415.0,-0.7398273736128225,2.4173027989821794,-6.322730799069043,-0.5354200988467839,-0.6888043590007165,1.598653765250324,54.5353982300885,0.37866792096877855,53.3,0.0,8.612836438923388,44.306418219461705,81.98757763975155
2025-08-28,2471.0,2.3188405797101463,7.201735357917571,-3.28767123287671,0.7748776508972322,1.5743823734944762,3.5993543383015636,59.22330097087379,0.7574866750690605,37.2,0.0,6.27276406313233,62.08012950222581,89.19465803318494
2025-08-29,2596.0,5.058680696074469,8.031627132750717,1.4062500000000089,4.761904761904767,6.45452308701715,8.433986564098994,61.740890688259114,2.141498791297341,29.1,5.0,18.066255778120176,71.03235747303545,87.78890600924498
2025-09-01,2676.0,3.081664098613257,11.872909698996658,9.58230958230959,10.396039603960405,9.17101827676241,11.341493013418402,53.562653562653566,1.440530139947359,28.9,1.3,17.71300448430493,75.8221225710015,75.8221225710015
2025-09-02,2616.0,-2.2421524663677084,7.521578298397036,5.7824504650222375,9.823677581863976,6.216249137195984,8.505696272536213,52.278177458033575,1.1699103026837723,46.5,0.0,21.368501529051986,69.72477064220183,106.80428134556577
2025-09-03,2623.0,0.26758409785931914,8.612836438923388,11.23833757421544,10.675105485232073,5.9562521459877615,8.4130690859493,54.15647921760391,1.0501088211764007,39.2,0.0,32.86313381624095,72.32176896683187,135.60808234845595
2025-09-04,2626.0,0.11437285550894849,6.27276406313233,13.926247288503246,12.558936990998703,5.453377238776014,8.16896767151125,54.044117647058826,0.5458744837524337,40.5,0.0,52.513328255902515,72.50571210967252,140.67022086824065
2025-09-05,3065.0,16.717440974866715,18.066255778120176,27.54889721181857,33.26086956521739,21.220510589491592,25.49902753608353,77.39665787159191,3.095335755126994,7.0,8.0,44.86133768352365,57.25938009787927,92.49592169657423
2025-09-08,3150.0,2.7732463295269127,17.71300448430493,31.688963210702337,33.24873096446701,22.675494109629057,28.051383158194287,78.42149454240135,2.404940510507794,14.3,6.4,49.36507936507937,57.14285714285714,86.66666666666667
2025-09-09,3175.0,0.7936507936507908,21.368501529051986,30.497328401150845,21.275783040488918,22.322391739867477,28.056896250386522,87.10263396911898,1.3435254059383344,14.9,0.8,39.84251968503938,54.01574803149607,95.90551181102363
2025-09-10,3485.0,9.763779527559047,32.86313381624095,44.306418219461705,35.18231186966641,31.960090119085937,39.17916905177119,93.44624447717231,1.4076204985530372,3.5,1.1,29.69870875179339,26.11190817790532,76.75753228120516
2025-09-11,4005.0,14.92109038737446,52.513328255902515,62.08012950222581,56.75146771037183,47.59807624979271,57.92690540815859,95.0,2.3884063735636847,7.0,6.3,13.108614232209748,16.729088639200995,49.812734082397014
2025-09-12,4440.0,10.861423220973787,44.86133768352365,71.03235747303545,73.4375,58.150634917807984,72.36805497143375,96.46098003629764,3.125612766563673,7.0,8.0,8.558558558558559,9.797297297297302,42.342342342342334
